price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_group
265000,3,1.0,1070,4800,1.0,0,0,3,6,970,100,1947,0,98126,47.5187,-122.377,1120,1198,1
225000,3,1.75,1460,8372,1.0,0,0,4,7,1460,0,1981,0,98042,47.3683,-122.087,1220,7803,0
833000,4,1.75,2260,12238,1.0,0,0,3,9,2260,0,1967,0,98005,47.5976,-122.178,2430,10204,8
177000,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3695,-122.081,870,5200,0
525000,4,2.5,2910,7631,2.0,0,2,3,9,2910,0,2006,0,98038,47.3552,-122.001,3190,5552,6
352000,3,0.75,1240,7200,1.0,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200,3
334550,2,1.0,880,12000,1.0,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356,1960,9395,2
515000,4,2.5,2670,8765,2.0,0,0,3,9,2670,0,2006,0,98059,47.4876,-122.146,2880,8765,5
1218000,4,2.75,3670,15400,2.0,0,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300,9
406000,3,1.75,1390,7904,1.0,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904,4
472217,3,2.5,2010,2212,2.0,0,0,3,8,1390,620,2014,0,98029,47.5523,-121.998,1690,1619,5
300000,4,2.5,2200,8065,2.0,0,0,3,7,2200,0,1998,0,98031,47.4042,-122.213,2641,8535,2
455000,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,98199,47.649,-122.383,1310,982,5
626000,4,1.75,1350,9293,1.0,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293,7
532000,3,1.0,1820,5750,1.0,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5750,6
90000,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,0
423000,4,1.75,1880,7303,1.0,0,0,3,7,1010,870,1976,0,98034,47.7129,-122.203,1710,7200,4
645500,4,2.5,2990,8622,2.0,0,0,3,9,2990,0,2000,0,98065,47.5394,-121.875,2980,8622,7
260000,3,1.5,1320,9750,1.0,0,0,3,7,1320,0,1954,0,98148,47.4267,-122.331,1530,9750,1
510000,3,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,5
375000,3,1.5,1290,1213,3.0,0,0,3,8,1290,0,2007,0,98103,47.6965,-122.34,1360,1227,3
515000,4,2.75,2700,5150,2.0,0,0,3,9,2700,0,2009,0,98065,47.5209,-121.874,2700,5747,5
317500,2,1.5,1220,8409,1.0,0,0,4,6,1220,0,1948,0,98155,47.7534,-122.324,1130,8409,2
554000,5,2.25,1870,11411,1.0,0,0,4,8,1170,700,1961,0,98155,47.7445,-122.289,2420,10793,6
404000,3,2.5,2370,4324,2.0,0,0,3,8,2370,0,2006,0,98038,47.3515,-121.999,2370,4348,4
560000,5,2.5,2880,9000,1.0,0,0,5,8,1440,1440,1966,0,98006,47.5456,-122.179,2010,9000,6
925000,4,3.0,3580,35261,1.5,0,0,3,10,3580,0,1985,0,98072,47.7577,-122.134,3540,36750,9
465000,3,2.25,2560,117176,1.0,0,0,4,9,1280,1280,1977,0,98027,47.4655,-122.033,2760,57063,5
435000,3,1.5,1740,6988,1.0,0,0,3,7,1600,140,1950,0,98133,47.7211,-122.33,1650,7500,4
324950,3,1.0,1240,7500,1.0,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750,2
497000,3,2.25,1460,1353,2.0,0,0,3,8,1050,410,2012,0,98116,47.5774,-122.412,1690,3776,5
710000,4,2.5,4070,129808,2.0,0,0,3,10,4070,0,1998,0,98038,47.4433,-122.016,4070,102366,8
650000,5,3.5,3480,36615,2.0,0,0,4,8,2490,990,1983,0,98075,47.5741,-122.05,2540,35910,7
562500,3,2.25,1300,907,2.0,0,0,3,8,1000,300,2006,0,98102,47.6371,-122.327,1300,1169,6
401000,3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093,4
424950,2,1.5,1000,1188,3.0,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500,4
254500,4,2.75,2570,7264,2.0,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911,1
700000,3,1.75,2100,5000,1.5,0,0,3,8,2100,0,1916,0,98117,47.6776,-122.36,1830,4200,7
315000,2,1.0,790,6969,1.0,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196,2
580000,5,2.0,2060,6000,2.0,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,6
270000,3,2.25,1520,7930,1.0,0,0,3,7,1160,360,1988,0,98038,47.3605,-122.049,1530,7930,1
515000,2,1.75,1930,5570,1.0,0,0,3,8,1930,0,2005,0,98053,47.7173,-122.034,1810,5178,5
299000,4,2.0,2320,12000,1.0,0,0,3,7,1720,600,1943,2014,98108,47.5246,-122.325,1390,6000,2
252000,3,2.5,1670,4020,2.0,0,0,3,7,1670,0,2009,0,98118,47.53,-122.268,1670,4020,1
620000,3,2.5,1776,1248,3.0,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,7
640000,4,2.5,4090,215186,2.0,0,0,4,8,3670,420,1979,0,98092,47.2964,-122.116,2430,142005,7
255950,4,1.0,1500,11050,1.0,0,0,5,7,1500,0,1964,0,98058,47.4509,-122.088,1970,20800,1
305000,5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,98092,47.2909,-122.189,1590,8165,2
812000,3,2.5,2040,4559,2.0,0,0,3,9,2040,0,1998,0,98122,47.6156,-122.295,1500,4500,8
275500,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,1440,2500,1
450000,3,2.5,1480,1961,2.0,0,0,3,8,1480,0,2005,0,98029,47.5478,-122.0,1400,1138,4
630100,4,2.75,1910,11356,1.0,0,0,5,7,1160,750,1977,0,98033,47.6999,-122.2,1770,11357,7
220000,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,98003,47.3309,-122.299,1750,8140,0
707000,5,2.5,3050,13212,1.0,0,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826,8
880000,3,1.75,3860,9000,1.0,0,2,3,9,1930,1930,1970,0,98155,47.7431,-122.29,2960,9000,8
605000,4,1.5,1880,3500,1.0,0,0,4,7,1080,800,1926,0,98103,47.6835,-122.347,1690,3500,7
254000,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.136,2210,5000,1
1445000,4,3.5,3470,8580,2.0,0,0,3,11,2500,970,2007,0,98199,47.6433,-122.403,1940,7920,9
500000,4,1.0,1160,20100,1.0,0,0,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200,5
299500,3,1.0,1380,10875,1.0,0,0,3,7,1380,0,1977,0,98045,47.4653,-121.745,1040,10875,2
346500,3,1.0,1150,11802,1.0,0,0,4,7,1150,0,1932,1958,98106,47.5624,-122.361,1880,6082,2
875000,3,2.5,1820,6848,1.0,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700,8
339950,4,2.5,2150,4000,2.0,0,0,3,7,2150,0,2010,0,98038,47.3655,-122.018,1610,4000,2
535000,3,2.5,1850,10109,2.0,0,0,3,8,1850,0,1991,0,98034,47.7163,-122.229,1780,9660,6
635000,3,2.5,1530,2978,1.0,0,0,3,7,1210,320,1997,0,98117,47.6796,-122.39,1640,5100,7
510000,4,2.0,2990,102366,1.0,0,0,4,8,2990,0,1974,0,98092,47.3068,-122.088,2820,57140,5
279000,4,2.5,2009,4800,2.0,0,0,3,8,2009,0,2012,0,98092,47.2586,-122.2,1798,4800,1
470000,4,2.25,3380,9900,1.0,0,2,4,8,1690,1690,1969,0,98166,47.4438,-122.34,2390,9900,5
250000,2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,1
402000,4,1.75,1640,10500,1.0,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,4
330000,3,2.5,1680,11312,1.0,0,0,3,7,1080,600,1959,0,98146,47.5051,-122.344,1390,10700,2
256883,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,1
643002,3,2.5,1770,3744,1.5,0,0,3,7,1270,500,1929,0,98117,47.6807,-122.364,1400,4680,7
286000,3,2.5,1680,4226,2.0,0,0,3,8,1680,0,2003,0,98042,47.3684,-122.123,1800,5559,1
819000,3,2.5,2750,226512,2.0,0,0,3,9,2750,0,2000,0,98070,47.4376,-122.456,1250,211266,8
1098000,6,3.25,3560,107362,1.5,0,0,4,8,2760,800,1963,0,98005,47.6356,-122.15,3210,35001,9
1380000,6,4.5,5740,10312,2.0,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917,9
1200690,5,3.0,3640,28531,2.0,0,0,3,10,3640,0,1996,0,98006,47.5502,-122.13,3330,17186,9
244000,3,1.75,1500,7475,1.0,0,0,4,8,1500,0,1976,0,98023,47.3155,-122.365,1940,7475,0
860000,4,3.5,3950,9600,2.0,0,0,3,10,3950,0,1998,0,98075,47.5945,-121.981,3110,10213,8
210000,2,2.0,1190,7570,1.0,0,0,3,6,1190,0,1939,0,98146,47.5113,-122.338,1190,7635,0
179950,2,1.0,1200,9000,1.0,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600,0
619000,4,2.0,2300,3400,1.5,0,0,5,8,1550,750,1915,0,98117,47.678,-122.361,1670,4200,7
460000,2,1.0,890,2100,1.0,0,0,4,6,760,130,1919,0,98107,47.656,-122.359,1600,4250,5
440000,2,1.75,1330,4903,1.0,0,0,3,7,1330,0,1985,0,98052,47.6819,-122.161,1470,2735,4
207000,2,1.0,820,4860,1.0,0,0,5,6,820,0,1955,0,98118,47.5298,-122.271,1240,6000,0
350000,3,2.5,2010,14298,2.0,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298,3
319950,2,2.5,1280,819,2.0,0,0,3,8,1060,220,2006,0,98103,47.6905,-122.364,1290,2900,2
549950,2,1.0,1260,4000,1.0,0,0,3,7,1000,260,1940,0,98117,47.6898,-122.384,1780,4000,6
375000,4,2.5,1900,9428,2.0,0,0,3,8,1900,0,1978,0,98028,47.7628,-122.244,1830,10480,3
843500,3,2.5,3560,11448,2.0,0,0,3,11,3560,0,1997,0,98052,47.7126,-122.104,3290,11506,8
860000,4,2.5,3070,6923,2.0,0,0,3,9,3070,0,2009,0,98033,47.669,-122.172,2190,9218,8
1898000,3,2.5,2830,4334,3.0,1,4,3,10,2830,0,2006,0,98074,47.6318,-122.071,2830,38211,9
615000,3,1.75,2360,7291,1.0,0,0,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499,7
220000,4,2.5,2240,9826,1.0,0,0,4,7,1370,870,1988,0,98023,47.314,-122.364,1980,9826,0
560000,4,1.75,2230,6838,1.0,0,0,3,7,1320,910,1985,0,98008,47.5742,-122.118,1580,7500,6
342000,2,2.0,1320,1462,3.0,0,0,3,7,1320,0,1997,0,98125,47.7223,-122.29,1430,1650,2
433000,4,1.0,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938,4
210000,3,1.0,1200,7200,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7420,0
765000,4,2.5,4040,25752,2.0,0,0,3,10,4040,0,2000,0,98038,47.4579,-122.068,3230,22247,8
697000,4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,98077,47.7632,-122.089,2820,53143,7
354950,3,1.0,970,5922,1.5,0,0,3,7,970,0,1949,0,98125,47.719,-122.321,1730,6128,3
355425,4,2.5,3238,9112,1.0,0,2,4,8,1678,1560,1979,0,98198,47.4005,-122.311,3056,9668,3
261000,3,1.75,1350,7686,1.0,0,0,3,7,1350,0,1987,0,98038,47.3617,-122.052,1370,7686,1
615000,3,3.0,1420,991,2.0,0,0,3,8,1040,380,2005,0,98102,47.6408,-122.327,1500,1301,7
450600,2,1.0,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.394,1310,7072,5
284000,4,2.5,1830,6360,2.0,0,0,3,8,1830,0,1994,0,98031,47.4184,-122.18,1830,6596,1
1122500,4,3.25,4750,62365,2.0,0,0,3,11,4750,0,1988,0,98052,47.7149,-122.099,3300,31866,9
237950,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,0,98002,47.2888,-122.221,1010,7314,0
719521,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,8
435000,3,2.0,2360,12744,2.0,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625,4
268500,4,1.75,1820,13600,1.5,0,0,3,7,1120,700,1959,0,98032,47.3743,-122.295,1810,11970,1
985000,3,1.75,1700,8534,1.0,0,0,4,7,1700,0,1953,0,98004,47.6276,-122.205,2100,10443,9
305000,2,1.0,1030,6000,1.0,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.283,1510,5000,2
460000,4,2.5,2550,19017,1.0,0,0,4,7,1300,1250,1961,0,98155,47.7682,-122.284,2080,21100,5
265000,3,1.0,1800,7650,1.0,0,0,5,7,1800,0,1957,0,98056,47.4922,-122.178,1230,7650,1
325000,4,1.5,1470,70800,1.0,0,0,3,7,1470,0,1976,0,98010,47.3458,-121.948,1810,72337,2
373000,3,1.75,1830,11788,1.0,0,1,3,8,1430,400,1958,0,98055,47.4862,-122.224,2140,11964,3
263000,3,2.25,1590,7748,2.0,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,1
650000,4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,98004,47.6011,-122.192,1930,8976,7
485000,4,3.25,1946,17786,2.0,0,1,4,7,1946,0,1990,0,98070,47.359,-122.452,1460,16661,5
429000,2,1.0,1080,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,4
289999,5,2.5,2180,8240,1.0,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191,2050,7590,1
322000,3,1.0,1230,9660,1.0,0,0,3,7,1230,0,1968,0,98053,47.6829,-122.06,1380,10125,2
220000,4,1.5,1180,8058,1.0,0,0,5,7,1180,0,1969,0,98092,47.2966,-122.19,1800,9348,0
872750,3,2.5,2870,13695,2.0,0,0,3,10,2870,0,1991,0,98052,47.6944,-122.102,2840,8472,8
160000,3,1.0,1210,103237,1.0,0,0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510,0
590000,3,2.5,2830,5788,2.0,0,0,3,9,2830,0,2001,0,98028,47.7604,-122.235,2500,5802,6
460000,2,1.0,1430,12092,1.0,0,0,4,7,1430,0,1938,0,98125,47.7023,-122.276,2320,10800,5
449000,3,1.75,1270,6600,1.5,0,0,5,7,1270,0,1903,0,98144,47.5976,-122.295,1490,3600,4
410000,3,1.75,1440,8560,1.0,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560,4
490000,4,2.5,3000,8645,2.0,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866,5
2200000,5,4.25,4640,22703,2.0,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200,9
600000,3,1.0,1440,4300,1.5,0,0,3,8,1440,0,1929,0,98117,47.6847,-122.372,1640,4500,7
210000,1,1.0,930,7129,1.0,0,0,3,6,930,0,1948,0,98133,47.7234,-122.333,1300,8075,0
314950,3,2.0,1760,9732,1.0,0,0,3,7,1760,0,1996,0,98022,47.1923,-122.014,1910,9231,2
245000,3,2.0,1450,9333,2.0,0,0,4,7,1450,0,1972,0,98003,47.346,-122.315,1910,7701,0
392000,5,2.5,2340,5670,2.0,0,0,3,7,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,3
845000,3,2.0,2540,4750,1.5,0,0,5,9,1840,700,1930,0,98117,47.6838,-122.4,2190,4750,8
433000,4,2.0,1840,4760,1.5,0,0,4,6,1080,760,1929,0,98106,47.5297,-122.349,1170,5950,4
239950,3,2.5,1560,4800,2.0,0,0,4,7,1560,0,1974,0,98001,47.2653,-122.285,1510,12240,0
334000,2,1.75,1680,8367,1.0,0,0,3,6,840,840,1914,0,98115,47.6976,-122.288,1830,6720,2
235000,3,1.5,1660,8738,1.0,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,0
275000,3,2.75,1740,5757,1.0,0,0,3,7,1740,0,2010,0,98022,47.1941,-121.979,2380,5647,1
345000,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125,2
310000,2,1.0,1050,2699,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1240,2671,2
303000,3,2.5,1560,4100,2.0,0,0,3,7,1560,0,1985,0,98055,47.4733,-122.189,1660,4400,2
757000,3,2.75,2610,11290,1.0,0,0,3,7,1630,980,1985,0,98033,47.6632,-122.201,2570,9125,8
1300000,4,3.0,4120,14021,2.0,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684,9
482000,3,2.5,2420,7307,2.0,0,0,3,7,2420,0,1998,0,98065,47.5361,-121.871,2420,5577,5
760750,3,2.5,3190,49137,2.0,0,0,3,9,3190,0,1988,0,98074,47.6027,-122.043,3240,53143,8
269000,2,1.5,1010,6000,1.0,0,0,4,7,1010,0,1923,0,98178,47.498,-122.222,1290,6000,1
808900,5,2.5,2900,5901,2.0,0,0,3,9,2900,0,2006,0,98027,47.5396,-121.998,3200,5775,8
545000,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883,6
440000,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,4
166600,3,1.75,1150,8690,1.0,0,0,4,7,1150,0,1977,0,98042,47.3729,-122.115,1330,7040,0
310000,3,1.0,1210,7649,1.0,0,0,4,7,1210,0,1956,0,98155,47.7693,-122.32,1210,6760,2
335000,3,2.5,1700,6698,2.0,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,2
555000,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,2009,0,98027,47.5644,-122.093,1880,3078,6
488800,4,2.25,2170,9665,1.0,0,0,4,8,1300,870,1976,0,98006,47.5444,-122.165,2170,12054,5
864000,4,1.75,2260,6600,1.0,0,0,5,8,1220,1040,1948,0,98115,47.6753,-122.278,2240,6600,8
530000,3,3.5,1550,1233,2.0,0,0,3,8,1160,390,2005,0,98122,47.6034,-122.309,1490,1539,6
277500,3,2.5,1690,5171,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5025,1
1400000,3,2.5,2550,7200,2.0,0,2,3,10,2550,0,1981,2013,98144,47.5996,-122.288,2030,3500,9
735000,4,3.0,2250,7245,1.0,0,0,4,7,1250,1000,1963,0,98005,47.6045,-122.169,1960,7245,8
460000,3,1.75,1520,7700,1.0,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,5
370000,4,2.75,3150,67518,1.0,0,0,4,9,2250,900,1965,0,98092,47.3382,-122.196,2210,32391,3
967000,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,9
700000,2,1.5,1850,4945,1.5,0,2,4,7,1850,0,1907,1969,98126,47.5742,-122.379,1850,4950,7
500000,4,2.25,2270,8196,1.0,0,0,5,7,1150,1120,1963,0,98034,47.7214,-122.227,1920,10122,5
590000,4,2.5,2240,9385,2.0,0,0,3,8,2240,0,1991,0,98133,47.7125,-122.332,2010,9000,6
500000,2,1.5,2070,5432,2.0,0,0,3,7,1370,700,1951,0,98108,47.5571,-122.299,2070,5505,5
160000,3,1.75,1610,7392,1.0,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392,0
265000,2,1.0,620,4760,1.0,0,0,3,6,620,0,1941,0,98126,47.5286,-122.376,620,4760,1
355000,2,1.0,2020,6720,1.0,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,6720,3
1380000,5,4.25,4050,18827,1.0,0,2,4,10,2150,1900,1979,0,98040,47.5323,-122.237,3600,25120,9
570000,4,2.25,2380,36446,2.0,0,0,4,8,2380,0,1977,0,98077,47.7644,-122.072,2790,40005,6
789888,5,3.5,3300,7860,2.0,0,0,3,9,2410,890,2001,0,98006,47.5463,-122.192,2540,9920,8
660000,3,2.0,2880,5100,1.5,0,0,4,7,2080,800,1926,0,98117,47.6805,-122.385,1820,5100,7
563000,3,2.75,2340,16500,1.0,0,0,4,8,1500,840,1972,0,98075,47.5952,-122.051,2210,15251,6
450000,3,1.0,1160,36831,1.0,0,0,3,7,1160,0,1938,0,98028,47.7507,-122.237,1800,15640,4
470000,4,2.5,2680,8062,1.0,0,3,4,7,1530,1150,1967,0,98198,47.4132,-122.328,1920,8600,5
678700,3,1.75,1970,10548,1.0,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548,7
570000,3,2.0,1400,1657,2.0,0,0,3,8,1060,340,2004,0,98112,47.6196,-122.298,1540,2275,6
329995,4,2.5,2303,3680,2.0,0,0,3,8,2303,0,2013,0,98001,47.2599,-122.283,2303,3760,2
128000,3,1.0,1400,9690,1.0,0,0,3,7,1400,0,1969,0,98023,47.3201,-122.398,1280,9600,0
278226,4,2.5,2390,4639,2.0,0,0,3,8,2390,0,2006,0,98038,47.3527,-121.999,2390,4521,1
907687,4,2.5,3560,6786,2.0,0,0,3,9,2930,630,2014,0,98075,47.5756,-122.071,3560,5886,9
443000,2,1.0,1220,10170,1.0,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064,4
190000,3,1.0,910,10575,1.0,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,10425,0
778100,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080,8
375000,3,1.0,1520,10798,1.0,0,0,3,7,1520,0,1953,0,98028,47.7635,-122.262,1670,9876,3
470000,4,1.0,2590,18224,1.5,0,0,4,7,2000,590,1911,0,98118,47.5318,-122.286,1800,7080,5
633100,4,2.5,2470,33305,2.0,0,0,3,9,2470,0,1993,0,98053,47.6303,-121.99,2440,33305,7
245000,4,2.0,1580,8000,1.0,0,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000,0
488500,3,2.0,1710,10959,1.0,0,0,4,7,1030,680,1981,0,98033,47.697,-122.199,1710,10498,5
359950,4,2.5,3010,5701,2.0,0,0,3,8,3010,0,2003,0,98042,47.3492,-122.152,3010,5772,3
518000,5,2.5,2890,13104,2.0,0,0,3,8,2890,0,2006,0,98019,47.7277,-121.958,3020,9300,6
496800,4,2.25,1850,2340,2.5,0,0,3,8,1850,0,2014,0,98126,47.543,-122.372,1850,2340,5
416000,3,1.0,1110,12150,1.0,0,0,4,7,1110,0,1957,0,98008,47.6034,-122.122,1490,8200,4
684680,4,2.25,2370,9360,2.0,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.123,2370,9720,7
1815000,4,4.5,4510,12873,2.0,0,2,3,12,4510,0,1998,0,98033,47.6491,-122.201,2200,8528,9
277500,4,2.25,1660,7184,1.0,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294,1640,7200,1
429000,3,1.0,1540,37950,1.0,0,0,4,7,1090,450,1959,0,98001,47.3259,-122.289,1820,24375,4
733000,3,2.5,2160,9888,2.0,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.142,3060,7829,8
1388000,3,1.25,2400,6653,3.0,0,2,3,11,2400,0,1992,0,98122,47.6019,-122.29,1910,6653,9
500000,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,98108,47.559,-122.298,1760,5525,5
340000,3,1.75,1540,10400,1.0,0,0,3,6,1540,0,1977,0,98024,47.5651,-121.89,1090,7500,2
515700,3,2.5,2180,9722,2.0,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722,5
1500000,4,3.5,4410,12426,2.0,0,2,3,12,3420,990,1996,0,98006,47.5518,-122.107,4090,12127,9
343000,3,1.0,1400,5662,1.5,0,0,5,5,1400,0,1920,0,98027,47.5271,-122.036,1250,14375,2
507000,4,2.0,1360,2746,1.5,0,0,3,7,1360,0,1945,2011,98107,47.6736,-122.39,1960,2746,5
855169,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2014,0,98052,47.7043,-122.122,2810,4998,8
739000,5,2.5,2840,5000,1.0,0,0,4,7,1620,1220,1913,0,98144,47.5817,-122.291,2200,5000,8
515000,3,1.75,1570,10939,1.0,0,0,3,8,1200,370,1974,0,98052,47.6389,-122.102,1760,10200,5
375000,3,2.5,1520,5649,2.0,0,0,4,7,1520,0,1989,0,98034,47.7221,-122.162,1540,5000,3
330000,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,0,98024,47.5695,-121.902,1160,9675,2
760000,4,2.5,2420,10285,1.0,0,4,3,8,1700,720,1958,0,98146,47.4871,-122.36,2540,9900,8
627500,4,1.0,1560,4080,1.5,0,0,3,7,1560,0,1923,0,98103,47.6711,-122.331,1890,4080,7
817500,3,3.25,3230,7639,2.0,0,0,3,10,3230,0,1999,0,98074,47.6338,-122.063,3230,7772,8
300000,3,1.0,1300,20812,1.0,0,0,3,6,1300,0,1927,0,98106,47.5435,-122.359,1210,17340,2
500000,4,1.75,2240,9886,1.5,0,0,4,7,2240,0,1965,0,98008,47.6294,-122.116,1540,8040,5
297000,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,1
500000,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,2012,0,98103,47.6558,-122.348,1350,2512,5
1755000,4,4.0,3860,67953,2.0,0,2,4,12,3860,0,1927,0,98177,47.7469,-122.378,4410,128066,9
330000,5,2.5,3597,4972,2.0,0,0,3,7,3597,0,2006,0,98001,47.3002,-122.282,3193,6000,2
390000,2,1.5,1340,1402,2.0,0,0,3,8,1120,220,2008,0,98144,47.588,-122.304,1340,1213,3
354000,4,2.5,2340,5420,2.0,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252,3
705000,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625,8
325000,3,1.0,1300,8879,1.0,0,0,3,7,920,380,1950,0,98155,47.7465,-122.326,1530,6960,2
750000,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,8
400000,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,98053,47.6465,-122.024,2580,70131,4
444000,3,2.0,1460,2610,2.0,0,0,3,8,1460,0,1987,0,98103,47.6864,-122.345,1320,3000,4
279950,4,2.75,2420,8700,1.5,0,0,4,7,2420,0,1914,0,98002,47.3109,-122.229,1070,4804,1
1200000,4,3.5,4560,16643,1.0,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,9
465000,3,2.25,1920,7300,1.0,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700,5
341950,5,3.0,3070,5252,2.0,0,0,3,8,3070,0,2005,0,98042,47.3666,-122.128,2760,5203,2
555000,3,1.0,1250,4590,1.5,0,0,3,6,970,280,1903,0,98115,47.6757,-122.327,1830,4080,6
466000,2,1.5,1140,1058,3.0,0,0,3,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116,5
